0.694657	0.010605
0.635772	0.009773
0.579181	0.0089682
0.52491	0.0081906
0.472985	0.0074409
0.423436	0.0067194
0.376292	0.0060266
0.331589	0.0053632
0.289362	0.0047296
0.249653	0.0041266
0.212506	0.003555
0.177972	0.0030157
0.146109	0.0025098
0.116983	0.0020385
0.0906711	0.0016033
0.0672662	0.0012063
0.0468817	0.00085127
0.029667	0.0005442
0.0158319	0.00030086
0.0113242	0.00022075
0.00572982	0.00011608
0.00291545	0.000059266
0.000954207	0.000019381
